person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_by_income
29,58000,3,4.0,0,2,12800,13.57,0.22,0,8,0.0005
24,54263,3,2.0,1,2,3500,13.49,0.06,1,4,0.0004422903267419789
25,75000,3,6.0,3,1,10000,10.74,0.13,0,3,0.0003333333333333333
22,65000,3,1.0,1,2,10000,13.11,0.15,1,3,0.00033846153846153846
22,50000,0,0.0,1,2,10000,13.23,0.2,1,4,0.00044
22,54000,3,6.0,0,0,4500,6.62,0.08,0,2,0.0004074074074074074
24,54000,3,2.0,1,0,4000,9.32,0.07,0,4,0.00044444444444444447
28,32000,3,3.0,5,2,5000,14.27,0.16,1,10,0.000875
43,62496,3,3.0,1,1,13000,10.99,0.21,0,14,0.0006880440348182283
30,35000,3,1.0,3,1,8000,9.63,0.23,0,9,0.0008571428571428571
28,50000,0,12.0,3,1,16000,10.99,0.32,0,8,0.00056
29,140000,0,13.0,5,0,6000,7.51,0.04,0,5,0.00020714285714285716
28,110000,0,11.0,5,1,12000,9.25,0.11,0,5,0.00025454545454545456
21,38400,2,5.0,1,2,4500,14.72,0.12,1,2,0.000546875
24,72000,0,7.0,4,1,5000,11.36,0.07,0,4,0.0003333333333333333
22,52000,3,3.0,1,2,6000,13.49,0.12,1,4,0.0004230769230769231
30,85000,0,2.0,5,2,12000,15.23,0.14,0,7,0.00035294117647058826
22,32112,0,4.0,2,2,12000,13.98,0.37,1,3,0.0006851021425012457
25,46000,3,1.0,3,2,12500,10.28,0.28,1,2,0.0005434782608695652
27,120000,0,11.0,5,0,10000,7.51,0.08,0,7,0.000225
23,90000,0,8.0,4,0,5500,6.03,0.06,0,2,0.0002555555555555556
29,45760,0,2.0,1,0,8800,7.29,0.2,0,7,0.0006337412587412587
43,29000,3,1.0,3,2,1000,13.22,0.03,1,14,0.001482758620689655
22,42000,3,0.0,1,2,12000,13.57,0.29,1,2,0.0005238095238095238
28,60000,0,13.0,4,0,7200,7.51,0.12,0,7,0.00046666666666666666
41,54000,3,4.0,2,2,10000,13.49,0.19,0,12,0.0007592592592592592
25,54000,3,4.0,1,0,3000,6.76,0.06,0,4,0.000462962962962963
22,40000,3,7.0,4,1,12000,11.71,0.3,0,4,0.00055
30,48000,3,0.0,2,1,3500,10.99,0.07,0,8,0.000625
24,45000,0,3.0,5,0,6000,7.88,0.13,0,3,0.0005333333333333334
27,44000,3,3.0,3,3,3600,15.62,0.08,0,9,0.0006136363636363636
24,72800,3,2.0,2,2,20000,12.84,0.27,0,2,0.00032967032967032967
47,31200,3,1.0,0,2,6000,12.99,0.19,0,14,0.0015064102564102564
26,50000,3,2.0,4,0,7200,7.9,0.14,0,3,0.00052
27,48000,3,0.0,0,1,17000,11.71,0.36,0,10,0.0005625
31,50000,0,9.0,0,0,10000,7.88,0.2,0,9,0.00062
22,59000,3,4.0,5,2,4800,13.99,0.08,0,2,0.0003728813559322034
22,81996,0,7.0,0,3,15000,14.42,0.18,1,3,0.00026830577101322016
29,40000,0,0.0,1,0,5000,7.9,0.13,0,9,0.000725
22,30000,0,0.0,5,1,2500,10.37,0.08,0,2,0.0007333333333333333
24,90000,0,8.0,4,0,10000,5.99,0.11,0,2,0.0002666666666666667
24,85000,3,1.0,1,0,10000,7.29,0.12,0,4,0.00028235294117647056
27,120000,0,2.0,2,1,12000,11.89,0.1,0,10,0.000225
29,65200,3,3.0,0,1,4000,10.75,0.06,0,8,0.00044478527607361964
36,69996,3,2.0,2,2,10000,12.53,0.14,1,11,0.0005143151037202125
23,35000,3,4.0,5,1,4200,11.49,0.12,0,3,0.0006571428571428571
34,75000,0,0.0,5,1,3000,9.91,0.04,0,7,0.0004533333333333333
22,48000,0,6.0,0,1,17000,9.99,0.35,0,3,0.0004583333333333333
36,45000,3,16.0,1,0,2000,7.51,0.04,0,12,0.0008
31,56004,3,2.0,0,2,10000,13.57,0.18,1,7,0.0005535318905792444
23,60000,2,8.0,4,0,4200,7.9,0.07,0,2,0.00038333333333333334
24,78000,0,8.0,2,0,5000,5.42,0.06,0,2,0.0003076923076923077
22,65004,0,6.0,3,0,6500,5.99,0.1,0,3,0.0003384407113408406
28,94050,0,6.0,2,3,20000,14.96,0.21,1,6,0.00029771398192450824
24,24000,3,2.0,5,3,1500,14.42,0.06,1,3,0.001
25,42000,3,3.0,3,1,1500,11.49,0.04,0,4,0.0005952380952380953
26,38000,3,10.0,4,1,10000,12.21,0.26,0,2,0.0006842105263157894
32,99000,3,2.0,5,0,10000,6.17,0.1,0,6,0.00032323232323232324
24,65000,3,7.0,5,1,8000,11.83,0.12,0,3,0.0003692307692307692
26,60000,3,0.0,2,0,7200,7.74,0.12,0,4,0.0004333333333333333
33,54000,0,0.0,3,0,5650,5.79,0.1,0,7,0.0006111111111111111
24,54000,2,7.0,3,1,12750,11.12,0.24,0,4,0.00044444444444444447
25,63000,3,3.0,5,1,12000,10.37,0.19,0,3,0.0003968253968253968
21,78000,0,5.0,1,0,10000,6.62,0.13,0,4,0.0002692307692307692
33,140000,0,6.0,3,0,12000,7.51,0.09,0,7,0.0002357142857142857
30,36000,2,1.0,5,2,5000,13.22,0.14,0,7,0.0008333333333333334
30,25000,3,0.0,3,2,5000,11.66,0.2,0,7,0.0012
24,51400,3,2.0,0,2,9000,12.61,0.18,1,2,0.0004669260700389105
30,50000,0,0.0,3,0,10000,6.92,0.2,0,9,0.0006
41,140000,0,6.0,0,0,30000,6.91,0.23,0,14,0.0002928571428571429
22,30000,3,1.0,2,3,6000,15.62,0.2,0,4,0.0007333333333333333
30,110000,3,2.0,3,1,12000,10.99,0.11,0,10,0.00027272727272727274
24,125000,0,3.0,4,1,10000,10.99,0.08,0,3,0.000192
25,59000,0,5.0,0,0,5000,7.14,0.08,0,3,0.000423728813559322
26,85000,3,0.0,1,2,12000,12.99,0.14,1,2,0.00030588235294117644
27,72000,0,11.0,4,1,15000,10.59,0.21,0,8,0.000375
22,32400,3,1.0,2,3,2500,17.27,0.08,0,3,0.0006790123456790123
22,48000,3,6.0,0,1,15000,10.65,0.31,0,3,0.0004583333333333333
26,64680,3,10.0,0,1,3000,12.53,0.05,0,4,0.00040197897340754483
26,36000,0,6.0,0,1,5175,11.49,0.14,0,3,0.0007222222222222222
21,74880,0,3.0,3,0,8000,7.14,0.1,0,4,0.00028044871794871793
27,49000,3,11.0,1,1,20000,10.65,0.4,0,9,0.0005510204081632653
24,54000,0,0.0,5,0,5000,8.0,0.09,0,3,0.00044444444444444447
38,30000,3,1.0,4,2,5000,13.49,0.17,0,16,0.0012666666666666666
26,50000,3,3.0,4,2,7200,13.49,0.14,1,3,0.00052
25,48000,3,3.0,3,0,7200,6.54,0.15,0,3,0.0005208333333333333
29,95000,0,0.0,3,0,12000,8.94,0.13,0,7,0.00030526315789473684
21,80000,0,5.0,4,0,10000,7.66,0.13,0,2,0.0002625
25,52000,3,0.0,4,1,7000,10.65,0.13,0,3,0.0004807692307692308
25,30000,3,1.0,1,0,5000,8.0,0.17,0,3,0.0008333333333333334
36,53000,0,2.0,2,0,6000,8.59,0.11,0,14,0.000679245283018868
27,62316,0,2.0,3,0,9200,6.03,0.15,0,5,0.0004332755632582322
26,62000,3,10.0,4,0,8500,8.49,0.14,0,2,0.00041935483870967743
24,45000,3,0.0,3,2,8500,12.84,0.19,0,4,0.0005333333333333334
24,85000,0,8.0,3,0,10000,7.88,0.12,0,2,0.00028235294117647056
24,75000,3,0.0,5,0,12000,7.51,0.16,0,3,0.00032
28,49200,0,1.0,4,2,6000,12.73,0.12,0,9,0.0005691056910569106
25,32000,3,3.0,1,3,6000,15.21,0.19,0,4,0.00078125
29,39996,3,1.0,1,1,10000,11.99,0.25,0,8,0.000725072507250725
33,15600,3,2.0,3,0,2800,7.4,0.18,0,5,0.0021153846153846153
44,33650,3,2.0,1,3,10000,17.49,0.3,0,15,0.0013075780089153047
27,57000,3,11.0,1,0,20000,7.49,0.37,0,9,0.00047368421052631577
23,45000,0,5.0,5,1,18000,11.89,0.38,0,3,0.0005111111111111112
22,38000,3,5.0,5,1,6000,10.74,0.16,0,2,0.0005789473684210527
44,90000,0,4.0,3,1,12000,11.14,0.13,0,11,0.0004888888888888889
23,24000,3,0.0,1,0,2400,6.91,0.1,0,2,0.0009583333333333333
31,36000,3,0.0,0,1,12000,10.37,0.33,0,8,0.0008611111111111111
24,50000,3,7.0,2,1,10000,12.69,0.2,0,2,0.00048
22,77000,0,7.0,0,1,20000,11.11,0.26,0,3,0.00028571428571428574
31,45000,3,15.0,0,1,14000,10.0,0.31,0,8,0.0006888888888888888
27,40000,3,1.0,4,1,14000,11.99,0.35,0,5,0.000675
25,101004,0,3.0,3,2,16000,13.47,0.16,0,2,0.00024751494990297415
22,90000,0,6.0,4,1,20000,11.99,0.22,0,3,0.00024444444444444443
31,63600,0,15.0,4,1,5000,12.42,0.08,0,9,0.00048742138364779873
28,70000,0,5.0,0,1,10000,10.36,0.14,0,8,0.0004
26,71000,0,10.0,0,0,6000,7.14,0.08,0,4,0.00036619718309859154
23,45600,0,6.0,1,0,16000,6.91,0.33,0,4,0.0005043859649122807
28,78000,0,1.0,4,2,5000,15.96,0.06,1,9,0.000358974358974359
30,50000,3,4.0,2,2,20000,13.49,0.4,0,5,0.0006
25,80000,3,5.0,0,0,12000,8.49,0.15,0,3,0.0003125
28,30000,3,3.0,3,1,12000,11.71,0.4,0,8,0.0009333333333333333
23,60000,3,7.0,5,1,9600,11.71,0.16,0,2,0.00038333333333333334
22,72000,0,6.0,3,1,3500,10.65,0.05,0,4,0.00030555555555555555
32,75000,0,0.0,2,0,7500,8.38,0.1,0,8,0.00042666666666666667
23,85000,3,7.0,3,1,16000,11.71,0.19,0,3,0.0002705882352941176
28,25000,3,0.0,3,0,7000,6.92,0.28,0,5,0.00112
30,32000,3,0.0,5,1,4800,10.59,0.15,0,10,0.0009375
26,40000,3,5.0,3,0,15000,7.49,0.38,0,4,0.00065
47,24000,2,15.0,1,0,6000,5.42,0.25,0,17,0.001958333333333333
30,72000,0,14.0,1,0,15000,8.0,0.21,0,5,0.0004166666666666667
25,100000,0,9.0,2,0,18000,8.49,0.18,0,3,0.00025
26,27600,3,0.0,0,0,3000,7.88,0.11,0,2,0.0009420289855072464
29,70000,0,13.0,4,0,4200,5.79,0.06,0,6,0.0004142857142857143
31,36000,0,8.0,1,0,6400,6.92,0.18,0,9,0.0008611111111111111
24,38400,2,3.0,5,0,10000,6.17,0.26,0,2,0.000625
22,30000,3,0.0,5,3,6000,12.61,0.2,0,3,0.0007333333333333333
25,50000,3,1.0,5,0,9000,8.94,0.18,0,3,0.0005
24,75000,3,8.0,3,1,12000,11.36,0.16,0,3,0.00032
31,95000,0,3.0,1,2,35000,15.23,0.37,0,6,0.0003263157894736842
34,87360,3,3.0,4,2,12000,12.99,0.14,1,6,0.0003891941391941392
27,48000,3,3.0,0,2,5400,13.49,0.11,1,9,0.0005625
21,32400,3,5.0,2,0,4600,7.88,0.14,0,4,0.0006481481481481481
26,30000,3,4.0,4,1,10000,11.99,0.33,0,2,0.0008666666666666666
35,36000,0,6.0,4,0,6000,7.51,0.17,0,5,0.0009722222222222222
22,36100,3,4.0,1,0,14000,7.29,0.39,0,2,0.0006094182825484765
27,70000,0,2.0,2,1,17000,12.53,0.24,0,6,0.0003857142857142857
27,72000,2,7.0,5,2,14000,13.49,0.19,0,7,0.000375
24,81600,0,2.0,3,1,5000,11.36,0.06,0,2,0.0002941176470588235
28,99996,0,6.0,5,0,10000,5.42,0.1,0,7,0.0002800112004480179
27,63000,0,3.0,3,1,18000,10.38,0.27,0,8,0.00042857142857142855
24,60000,0,5.0,3,0,16000,6.91,0.27,0,2,0.0004
23,72000,0,7.0,3,0,8000,7.9,0.11,0,2,0.00031944444444444446
25,46800,3,4.0,3,2,2800,14.22,0.06,1,3,0.0005341880341880342
25,130000,0,8.0,2,1,20000,12.21,0.15,0,3,0.0001923076923076923
24,74700,0,4.0,4,3,24000,14.96,0.32,1,2,0.000321285140562249
22,87000,0,5.0,3,1,15000,11.49,0.17,0,2,0.0002528735632183908
22,48000,0,5.0,5,0,8400,6.62,0.17,0,3,0.0004583333333333333
24,50000,3,0.0,3,0,4000,7.14,0.08,0,2,0.00048
25,60000,3,2.0,5,1,8500,12.21,0.14,0,3,0.0004166666666666667
24,40000,3,5.0,5,1,10000,10.36,0.25,0,2,0.0006
23,70000,3,4.0,1,0,4000,7.42,0.06,0,2,0.00032857142857142856
22,73500,3,0.0,4,2,5000,15.96,0.07,1,4,0.00029931972789115646
22,40000,3,0.0,1,0,7500,8.9,0.19,0,4,0.00055
25,75000,0,9.0,0,0,9600,7.49,0.13,0,4,0.0003333333333333333
28,26500,0,5.0,5,2,5600,13.43,0.21,1,10,0.0010566037735849057
26,71000,3,2.0,5,1,11000,10.59,0.16,0,2,0.00036619718309859154
22,84500,3,2.0,0,0,11000,8.94,0.13,0,3,0.0002603550295857988
29,42000,3,13.0,1,0,12000,8.9,0.29,0,10,0.0006904761904761905
23,100000,3,7.0,3,1,9000,12.21,0.09,0,3,0.00023
22,33456,3,2.0,1,3,5000,15.05,0.15,0,4,0.0006575801052128168
28,70000,0,6.0,3,0,12000,7.51,0.17,0,10,0.0004
23,42000,3,7.0,0,2,12500,14.72,0.3,1,4,0.0005476190476190477
26,60000,0,4.0,5,0,4200,7.14,0.07,0,4,0.0004333333333333333
27,75000,0,11.0,1,0,1000,6.03,0.01,0,5,0.00036
38,39500,3,0.0,3,2,5000,11.22,0.13,0,16,0.0009620253164556962
32,114600,0,3.0,3,0,5000,8.49,0.05,0,10,0.00027923211169284467
27,48600,0,11.0,4,1,6000,11.49,0.12,0,8,0.0005555555555555556
29,140000,0,2.0,5,2,12000,13.57,0.09,0,6,0.00020714285714285716
22,30000,3,6.0,0,2,10000,11.66,0.33,1,3,0.0007333333333333333
22,60000,3,4.0,0,0,6000,7.29,0.1,0,3,0.00036666666666666667
22,40000,2,0.0,5,1,10000,12.53,0.25,0,4,0.00055
23,75000,0,5.0,1,1,15000,10.38,0.2,0,2,0.0003066666666666667
24,50000,3,2.0,4,2,5000,13.79,0.1,0,2,0.00048
39,80000,3,0.0,4,0,17000,7.9,0.21,0,12,0.0004875
27,50000,3,4.0,5,0,7200,8.9,0.14,0,8,0.00054
25,39000,0,3.0,3,3,3000,15.62,0.08,1,2,0.000641025641025641
23,29000,0,2.0,4,3,6000,15.62,0.21,1,4,0.000793103448275862
28,36500,3,5.0,1,0,7000,5.42,0.19,0,9,0.0007671232876712328
25,112500,3,8.0,4,3,24000,16.29,0.22,0,4,0.00022222222222222223
26,60000,0,0.0,3,0,13000,8.94,0.22,0,4,0.0004333333333333333
24,50000,3,2.0,4,1,6000,10.59,0.12,0,3,0.00048
23,55000,0,1.0,5,3,12500,15.65,0.21,0,2,0.0004181818181818182
23,78625,3,3.0,4,2,13600,13.61,0.17,0,3,0.00029252782193958665
22,48500,3,0.0,5,2,20000,12.41,0.41,1,2,0.0004536082474226804
33,80000,2,17.0,5,2,13000,12.53,0.16,1,7,0.0004125
22,75000,0,6.0,3,0,3000,5.42,0.04,0,4,0.0002933333333333333
27,65000,0,2.0,4,1,12000,9.88,0.18,0,7,0.00041538461538461537
25,98004,0,2.0,0,0,10000,7.66,0.1,0,2,0.0002550916289131056
34,86400,0,11.0,2,4,2800,16.4,0.03,0,6,0.0003935185185185185
30,50000,2,0.0,0,3,11000,14.74,0.22,1,10,0.0006
23,39000,3,3.0,4,0,15000,6.99,0.38,0,2,0.0005897435897435898
25,46000,3,1.0,0,0,11000,9.32,0.24,0,2,0.0005434782608695652
23,52800,3,7.0,5,3,7200,14.84,0.13,1,3,0.0004356060606060606
28,75000,0,12.0,0,1,20000,9.76,0.27,0,7,0.0003733333333333333
29,75000,0,3.0,4,1,12000,10.62,0.16,0,7,0.00038666666666666667
21,24996,3,1.0,4,2,9250,12.53,0.39,0,2,0.0008401344215074412
25,110000,0,9.0,5,2,3600,13.99,0.03,1,2,0.00022727272727272727
28,80000,0,0.0,4,2,12000,12.68,0.15,0,10,0.00035
22,45000,3,0.0,1,2,5000,13.16,0.11,1,2,0.0004888888888888889
24,74900,0,8.0,3,1,3000,10.99,0.04,0,4,0.0003204272363150868
69,120000,0,3.0,3,0,5000,6.62,0.04,0,27,0.000575
24,72000,3,2.0,5,0,10000,7.9,0.14,0,4,0.0003333333333333333
25,85584,0,1.0,2,2,4000,13.49,0.05,0,2,0.00029211067489250326
23,46610,3,2.0,0,4,17000,15.95,0.35,1,3,0.0004934563398412357
31,50000,3,0.0,3,1,10000,10.71,0.2,0,5,0.00062
23,160000,0,2.0,1,0,25000,7.66,0.16,0,4,0.00014375
38,51480,0,4.0,3,1,7500,11.83,0.15,0,11,0.0007381507381507382
28,39000,3,5.0,0,1,12000,10.99,0.31,0,6,0.000717948717948718
37,65000,0,2.0,0,1,6600,10.65,0.1,0,14,0.0005692307692307692
24,75000,0,4.0,5,1,25000,10.74,0.33,0,2,0.00032
43,50000,0,3.0,2,0,5000,7.29,0.1,0,16,0.00086
22,48000,3,1.0,1,2,4800,13.49,0.1,0,4,0.0004583333333333333
24,57000,3,3.0,4,3,10000,14.11,0.18,0,2,0.0004210526315789474
21,45000,3,3.0,1,2,10000,13.49,0.22,1,3,0.00046666666666666666
37,50000,3,0.0,1,0,2500,7.74,0.05,0,15,0.00074
30,34000,0,1.0,3,3,6000,15.58,0.18,0,10,0.0008823529411764706
22,95000,3,2.0,1,1,10000,11.71,0.11,0,2,0.00023157894736842104
25,47000,3,0.0,4,1,6000,9.99,0.13,0,4,0.0005319148936170213
25,120000,0,9.0,1,0,6000,5.79,0.05,0,2,0.00020833333333333335
24,35000,2,9.0,1,0,10000,7.66,0.29,0,2,0.0006857142857142857
33,62400,2,17.0,5,1,15000,11.14,0.24,0,8,0.0005288461538461538
29,60000,3,13.0,4,1,1000,12.42,0.02,0,6,0.00048333333333333334
27,57600,0,2.0,3,1,3000,11.11,0.05,0,10,0.00046875
22,50000,3,6.0,0,0,10000,6.17,0.2,0,4,0.00044
37,50000,3,0.0,5,0,9000,5.99,0.18,0,15,0.00074
44,47000,2,14.0,2,0,24000,6.99,0.53,0,13,0.0009361702127659575
31,48000,3,4.0,0,2,16000,13.22,0.33,0,6,0.0006458333333333333
26,70000,0,3.0,0,0,17000,7.88,0.24,0,2,0.00037142857142857143
36,100000,0,9.0,2,0,12000,7.88,0.12,0,14,0.00036
23,20000,3,2.0,1,1,3000,10.65,0.15,0,2,0.00115
37,28800,3,0.0,3,1,6000,10.74,0.21,0,12,0.0012847222222222223
34,37000,3,17.0,3,1,5000,10.99,0.14,0,10,0.0009189189189189189
38,100000,3,0.0,3,2,9000,15.23,0.09,1,14,0.00038
28,43000,0,7.0,1,0,15600,7.88,0.37,0,10,0.0006511627906976744
34,30000,0,3.0,0,0,15000,6.03,0.5,0,10,0.0011333333333333334
23,90000,3,7.0,5,2,3000,13.49,0.03,1,3,0.0002555555555555556
31,80000,0,7.0,2,0,13600,8.94,0.16,0,6,0.0003875
27,38000,3,0.0,1,0,7500,5.42,0.2,0,6,0.0007105263157894737
50,35000,0,1.0,0,0,4000,9.32,0.11,0,12,0.0014285714285714286
27,78000,0,0.0,5,0,5000,6.99,0.06,0,8,0.00034615384615384613
30,60000,0,3.0,0,0,6000,7.88,0.1,0,7,0.0005
23,64548,0,1.0,3,2,15000,13.85,0.23,1,3,0.0003563239759558778
36,80000,3,0.0,0,2,8000,13.61,0.1,0,15,0.00045
27,78996,3,2.0,1,3,12000,15.58,0.15,0,6,0.00034178945769406044
23,45600,0,5.0,4,1,10000,10.65,0.22,0,4,0.0005043859649122807
30,90000,3,1.0,4,1,10000,12.69,0.11,0,8,0.0003333333333333333
26,54566,0,9.0,0,0,6000,6.76,0.11,0,4,0.00047648718982516583
22,180000,0,2.0,1,1,28000,10.65,0.16,0,4,0.00012222222222222221
29,55000,0,13.0,4,0,10500,5.42,0.19,0,7,0.0005272727272727272
27,30000,3,11.0,2,1,10000,11.86,0.33,0,6,0.0009
23,50000,3,7.0,1,2,10000,13.57,0.2,1,4,0.00046
27,59000,3,4.0,4,0,6000,7.49,0.1,0,10,0.00045762711864406777
42,98603,0,0.0,0,2,24250,14.22,0.21,0,11,0.00042595052888857337
26,98000,3,6.0,2,0,10000,8.94,0.1,0,3,0.0002653061224489796
28,70000,0,12.0,5,0,8000,6.99,0.11,0,10,0.0004
22,75000,0,1.0,1,0,8000,7.51,0.11,0,2,0.0002933333333333333
37,53000,0,11.0,4,0,10000,7.51,0.19,0,13,0.0006981132075471698
25,30000,2,9.0,4,1,10000,12.42,0.33,0,3,0.0008333333333333334
32,140000,0,3.0,5,1,14000,10.38,0.1,0,7,0.00022857142857142857
23,75000,3,2.0,4,2,6000,13.49,0.08,0,2,0.0003066666666666667
23,122000,0,8.0,4,2,10000,13.49,0.08,1,2,0.00018852459016393443
28,31200,3,2.0,0,5,8000,20.62,0.27,0,9,0.0008974358974358974
23,121000,0,4.0,1,1,2500,8.88,0.02,0,3,0.00019008264462809916
28,52000,0,4.0,0,0,5000,7.29,0.1,0,5,0.0005384615384615384
26,96000,3,10.0,5,2,8000,14.65,0.09,0,4,0.0002708333333333333
33,37000,0,2.0,1,3,2000,14.96,0.05,0,5,0.0008918918918918918
24,60000,0,8.0,4,0,2500,8.63,0.04,0,4,0.0004
25,67900,3,5.0,5,0,13000,8.9,0.19,0,3,0.0003681885125184094
28,50000,3,6.0,4,1,6000,12.42,0.12,0,8,0.00056
23,30000,3,2.0,3,0,5000,7.51,0.17,0,2,0.0007666666666666667
23,42000,3,7.0,4,0,10000,6.03,0.24,0,4,0.0005476190476190477
35,72000,0,17.0,3,1,10000,10.59,0.14,0,9,0.0004861111111111111
42,49000,3,0.0,0,4,4200,17.99,0.09,1,13,0.0008571428571428571
29,50000,3,5.0,3,1,8000,9.63,0.16,0,7,0.00058
26,72000,3,3.0,4,1,15000,10.99,0.21,0,2,0.0003611111111111111
22,40000,3,3.0,0,1,10000,10.59,0.25,0,2,0.00055
23,109000,0,7.0,4,0,15000,9.32,0.14,0,2,0.0002110091743119266
39,24000,3,0.0,5,1,1500,11.86,0.06,0,11,0.001625
38,30000,3,1.0,3,0,14800,9.32,0.49,0,14,0.0012666666666666666
37,75000,3,5.0,4,1,20000,12.69,0.27,0,13,0.0004933333333333334
23,120000,3,8.0,3,0,18000,8.9,0.15,0,3,0.00019166666666666667
23,50000,0,6.0,0,0,3300,7.49,0.07,0,4,0.00046
28,78000,3,4.0,2,1,15000,9.88,0.19,0,8,0.000358974358974359
30,65000,0,14.0,4,1,3300,12.69,0.05,0,7,0.00046153846153846153
52,57000,3,1.0,4,2,12000,13.49,0.21,0,25,0.000912280701754386
39,60000,3,9.0,2,1,15000,11.83,0.25,0,11,0.00065
33,70000,3,3.0,4,2,8000,13.16,0.11,1,6,0.0004714285714285714
32,30000,3,3.0,3,1,10000,10.99,0.33,0,9,0.0010666666666666667
21,45000,3,5.0,5,0,2500,6.99,0.06,0,2,0.00046666666666666666
21,36000,3,2.0,1,1,4000,11.49,0.11,0,2,0.0005833333333333334
22,45000,3,4.0,3,0,7000,7.51,0.16,0,4,0.0004888888888888889
25,120000,3,1.0,5,0,10000,7.51,0.08,0,3,0.00020833333333333335
24,45000,0,8.0,3,0,10800,6.17,0.24,0,4,0.0005333333333333334
38,85000,0,4.0,1,1,15000,10.75,0.18,0,16,0.0004470588235294118
30,30000,0,14.0,0,1,7100,9.25,0.24,0,5,0.001
33,45000,3,4.0,2,1,4000,11.49,0.09,0,7,0.0007333333333333333
27,120000,2,4.0,4,2,8000,12.87,0.07,0,10,0.000225
23,26000,2,5.0,4,0,15000,9.63,0.05,0,2,0.0008846153846153846
38,44000,3,1.0,5,3,16000,12.92,0.37,1,14,0.0008636363636363636
123,36000,0,7.0,4,1,6700,10.75,0.18,0,4,0.003416666666666667
28,33600,3,12.0,0,3,11000,14.09,0.33,1,5,0.0008333333333333334
32,36000,3,4.0,4,0,9600,7.49,0.27,0,6,0.0008888888888888889
25,55200,3,2.0,5,0,4000,6.76,0.07,0,3,0.0004528985507246377
27,90000,0,11.0,1,0,10000,7.49,0.11,0,6,0.0003
24,54000,0,8.0,0,0,5000,6.62,0.09,0,2,0.00044444444444444447
49,55000,0,11.0,1,0,10000,5.42,0.18,0,13,0.0008909090909090909
23,48000,3,7.0,1,1,5000,10.59,0.1,0,3,0.00047916666666666664
23,39000,2,1.0,5,1,4000,11.71,0.1,0,4,0.0005897435897435898
35,72000,0,8.0,5,2,12000,13.61,0.17,0,6,0.0004861111111111111
39,70000,3,5.0,1,0,17000,7.88,0.24,0,14,0.0005571428571428572
39,39996,3,4.0,0,3,12000,15.31,0.3,0,15,0.0009750975097509751
24,60400,3,2.0,5,1,9500,12.69,0.16,0,2,0.00039735099337748344
34,90000,3,5.0,5,1,10000,11.12,0.11,0,7,0.00037777777777777777
43,50000,0,1.0,2,2,4000,12.87,0.08,0,11,0.00086
29,51500,2,3.0,3,1,6000,10.38,0.12,0,7,0.0005631067961165048
23,28000,3,0.0,1,1,4000,10.75,0.14,0,2,0.0008214285714285715
23,30000,3,2.0,5,2,3000,14.65,0.1,1,2,0.0007666666666666667
27,50000,3,11.0,3,1,15000,10.37,0.3,0,7,0.00054
29,36000,3,2.0,1,0,7000,6.17,0.2,0,7,0.0008055555555555556
23,90000,0,8.0,0,0,5000,6.54,0.06,0,2,0.0002555555555555556
26,70000,3,3.0,3,0,10000,7.29,0.14,0,3,0.00037142857142857143
35,38000,2,2.0,5,1,15000,11.58,0.39,0,10,0.0009210526315789473
23,39000,3,1.0,1,2,12000,13.22,0.31,1,3,0.0005897435897435898
25,78996,3,2.0,4,3,10000,12.92,0.13,0,4,0.000316471720087093
23,60000,0,2.0,3,2,5000,14.72,0.08,1,4,0.00038333333333333334
28,95000,0,12.0,3,0,8000,9.63,0.08,0,7,0.00029473684210526316
23,54000,0,3.0,1,1,7000,10.65,0.13,0,2,0.00042592592592592595
31,75000,0,5.0,3,1,13225,10.99,0.18,0,9,0.0004133333333333333
22,66000,3,0.0,4,4,18000,16.0,0.27,1,4,0.0003333333333333333
23,36000,3,3.0,1,0,4000,7.88,0.11,0,4,0.0006388888888888889
30,70000,0,15.0,3,0,4800,7.51,0.07,0,8,0.00042857142857142855
36,33600,3,8.0,4,2,5500,14.27,0.16,1,16,0.0010714285714285715
32,45000,3,2.0,0,1,10800,10.99,0.24,0,10,0.0007111111111111111
59,82000,0,14.0,4,2,5000,14.65,0.06,0,19,0.0007195121951219512
23,101000,3,7.0,1,1,16000,9.91,0.16,0,3,0.00022772277227722774
33,60000,2,2.0,3,0,6000,7.29,0.1,0,9,0.00055
29,63096,0,3.0,3,0,4200,6.17,0.07,0,10,0.0004596170914162546
35,75000,3,2.0,2,3,21000,17.58,0.28,0,6,0.00046666666666666666
27,45336,0,11.0,4,3,10000,15.31,0.22,0,7,0.0005955532027527793
29,35000,0,11.0,1,1,7500,10.37,0.21,0,6,0.0008285714285714286
41,66000,3,20.0,4,3,12800,15.7,0.19,1,13,0.0006212121212121212
23,65000,3,7.0,4,2,15000,15.23,0.23,1,4,0.00035384615384615386
33,48996,3,5.0,3,3,5000,14.96,0.1,1,9,0.0006735243693362724
23,40000,3,2.0,5,1,1000,9.25,0.03,0,2,0.000575
26,51996,2,10.0,4,0,12500,6.17,0.25,0,2,0.0005000384644972691
34,26004,0,8.0,0,2,6000,12.99,0.23,0,5,0.0013074911552068912
24,62500,3,1.0,5,2,12000,13.16,0.19,0,3,0.000384
22,70000,0,6.0,3,0,11400,6.54,0.16,0,4,0.00031428571428571427
