,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_by_income
46925,0,13.0,3,10000,5.42,0.15,0,5,0.0004287340518324685
42199,0,3.0,4,7000,5.42,0.23,0,4,0.0008333333333333334
11331,0,5.0,3,7500,8.59,0.17,0,4,0.0005333333333333334
5526,3,2.0,5,1500,7.14,0.03,0,2,0.00036206896551724136
41297,3,7.0,1,15000,12.73,0.25,0,3,0.00036666666666666667
57677,3,5.0,1,8000,13.43,0.1,0,3,0.000275
50681,0,5.0,3,8500,13.61,0.12,1,17,0.0005428571428571429
20306,3,1.0,0,5000,9.99,0.08,0,2,0.00036666666666666667
23623,3,0.0,4,8000,12.61,0.17,1,3,0.0005531914893617022
11191,0,4.0,5,8000,16.49,0.17,1,2,0.0005
1849,3,3.0,0,2400,14.74,0.06,1,4,0.0006666666666666666
39799,3,2.0,5,12800,6.62,0.22,0,6,0.0005344827586206897
18484,3,0.0,3,5500,11.58,0.1,0,4,0.00040002909302494727
51313,3,5.0,3,25000,10.99,0.19,0,4,0.00017777777777777779
53215,3,1.0,3,8875,8.9,0.31,0,3,0.0007986111111111112
38653,3,2.0,5,12000,13.49,0.25,0,10,0.0006458333333333333
14041,3,0.0,5,8500,12.53,0.34,0,2,0.001
48398,3,6.0,1,7000,6.54,0.09,0,4,0.0003
14290,3,7.0,1,7550,13.72,0.1,0,7,0.0004217687074829932
8109,3,0.0,1,2550,6.76,0.1,0,3,0.0008333333333333334
41834,3,4.0,3,5000,6.92,0.06,0,10,0.00035294117647058826
27931,0,4.0,0,10000,5.99,0.17,0,9,0.0005166666666666667
57491,3,2.0,3,5000,7.51,0.2,0,11,0.001520243238918227
28698,0,4.0,0,24000,11.36,0.24,0,9,0.00028
24895,3,2.0,5,10000,10.38,0.33,0,7,0.0009
47990,3,2.0,3,11000,13.11,0.2,0,9,0.0005818181818181818
15818,3,3.0,0,20000,6.91,0.17,0,6,0.000225
127,3,7.0,1,15000,10.99,0.3,0,4,0.00046
2469,3,5.0,3,15000,11.49,0.3,0,2,0.0004599632029437645
29386,3,0.0,4,6000,14.27,0.13,1,4,0.0005333333333333334
53299,3,1.0,4,14000,7.49,0.23,0,9,0.00048333333333333334
27981,0,4.0,4,2400,7.51,0.05,0,10,0.0005113636363636364
19703,3,3.0,5,3000,10.99,0.09,0,4,0.00075
27389,0,6.0,4,10000,11.83,0.24,0,2,0.0005238095238095238
7586,3,13.0,0,8000,10.65,0.33,0,5,0.001375
3051,3,4.0,2,7200,9.99,0.09,0,2,0.0003143513480836658
24775,0,3.0,0,10000,5.42,0.1,0,3,0.00023
36385,3,3.0,0,5000,8.9,0.07,0,6,0.0004142857142857143
48299,3,2.0,5,14800,13.8,0.22,0,5,0.00039705882352941176
55926,3,3.0,2,10000,7.29,0.12,0,9,0.0003515151515151515
4855,0,5.0,2,10000,6.62,0.09,0,5,0.0002608695652173913
22802,0,5.0,4,12000,14.79,0.14,1,2,0.0002941176470588235
17115,0,8.0,4,15000,13.55,0.17,1,6,0.00031836270608300173
29862,0,5.0,0,8500,6.03,0.22,0,5,0.000868421052631579
54267,0,2.0,0,6000,10.59,0.12,0,8,0.000576923076923077
45119,3,4.0,5,8500,11.58,0.3,0,4,0.0008215459351335905
53602,0,3.0,4,10000,7.51,0.22,0,2,0.0004888888888888889
31158,3,1.0,5,10000,8.49,0.13,0,5,0.0004133333333333333
16904,0,4.0,1,6000,10.75,0.17,0,2,0.0006944444444444445
13538,0,5.0,3,10000,6.03,0.12,0,10,0.0003214285714285714
20414,3,7.0,4,15000,12.04,0.32,0,3,0.0004893617021276596
4235,3,1.0,3,10000,12.53,0.31,0,2,0.00065625
49365,0,2.0,3,6400,9.63,0.14,0,5,0.0007555555555555555
38180,3,4.0,1,15000,12.87,0.29,0,8,0.0005192307692307692
17315,0,5.0,1,4000,16.29,0.03,0,4,0.00017692307692307693
17888,0,3.0,0,10000,6.03,0.14,0,2,0.00032876712328767124
3946,0,9.0,0,5000,7.29,0.05,0,13,0.00036
57641,3,1.0,4,6000,10.62,0.21,0,3,0.0008333333333333334
38407,0,11.0,4,12600,7.88,0.28,0,9,0.0005869565217391304
44545,0,3.0,4,5000,10.25,0.08,0,7,0.00045
55174,0,2.0,2,12000,9.76,0.07,0,17,0.00021142857142857142
18285,0,5.0,2,10000,10.99,0.2,0,9,0.00056
27695,0,13.0,4,10000,13.06,0.13,0,5,0.0003717948717948718
27904,3,2.0,3,3000,11.83,0.1,0,7,0.0010666666666666667
23562,3,2.0,2,7000,19.42,0.16,1,3,0.0005909090909090909
36457,0,5.0,3,15000,10.38,0.29,0,5,0.000576923076923077
34985,3,4.0,4,4700,7.49,0.07,0,2,0.00035384615384615386
46702,3,2.0,3,4000,13.61,0.09,1,4,0.0004888888888888889
54334,0,11.0,4,18000,7.9,0.24,0,6,0.00036
11237,0,9.0,2,24000,14.61,0.18,0,9,0.00021481481481481482
37702,3,4.0,1,6000,5.99,0.19,0,8,0.0010256410256410256
57629,0,3.0,3,6000,14.35,0.14,0,8,0.0006136363636363636
45106,3,5.0,1,15000,6.62,0.25,0,2,0.00038333333333333334
468,3,3.0,4,11000,10.0,0.19,0,4,0.0004467737778159636
53023,3,0.0,4,10000,16.0,0.25,0,3,0.0006
41328,0,13.0,1,7000,7.14,0.12,0,8,0.00048333333333333334
51249,3,4.0,1,4000,10.59,0.11,0,2,0.0006
26716,0,6.0,2,17000,13.98,0.3,1,4,0.00043475236505286587
103,0,3.0,5,15000,8.94,0.14,0,10,0.00024545454545454545
52980,3,3.0,4,6000,13.98,0.1,1,9,0.00045
27576,0,4.0,5,12000,8.9,0.16,0,10,0.0003733333333333333
30820,0,6.0,1,6000,5.99,0.12,0,4,0.00043137254901960784
21150,3,0.0,3,5000,8.0,0.07,0,4,0.00032857142857142856
10838,0,2.0,0,12000,14.72,0.27,1,6,0.0006590909090909091
56834,3,4.0,4,4000,8.9,0.03,0,11,0.000296
5322,3,3.0,1,7750,11.48,0.27,0,2,0.0008275862068965517
32410,0,9.0,4,21000,9.91,0.15,0,2,0.00018115942028985507
12519,0,6.0,0,5500,5.99,0.08,0,8,0.0004714285714285714
39811,3,7.0,3,10000,16.77,0.23,0,4,0.0005227272727272727
25050,0,4.0,3,10000,10.99,0.14,0,10,0.0003857142857142857
21560,0,5.0,5,10000,7.49,0.17,0,8,0.0005333333333333334
36952,0,8.0,2,9800,10.99,0.16,0,4,0.0004166666666666667
48720,3,0.0,0,6800,7.51,0.17,0,16,0.0009635416666666667
47458,3,7.0,5,5450,7.9,0.07,0,2,0.00031323791624500024
9207,3,7.0,1,15000,13.49,0.25,1,2,0.00036666666666666667
37548,3,5.0,4,10000,7.14,0.28,0,3,0.0006111111111111111
14920,2,2.0,4,10000,10.37,0.24,0,8,0.0006428571428571428
12827,0,6.0,4,5000,7.14,0.11,0,3,0.0004888888888888889
28281,3,6.0,5,12000,11.48,0.32,0,2,0.0005945945945945946
24520,0,20.0,3,8500,16.35,0.12,0,11,0.000623982224116152
36592,3,2.0,3,3000,10.37,0.06,0,16,0.00075
58558,3,6.0,1,25000,10.99,0.26,0,3,0.0002526315789473684
11659,3,7.0,1,3600,14.72,0.11,0,3,0.00071875
51168,3,4.0,2,4200,7.29,0.06,0,4,0.00032
42129,3,3.0,4,7200,14.09,0.21,0,6,0.000799908581876357
57656,0,9.0,0,10000,10.99,0.08,0,3,0.00020833333333333335
689,0,0.0,3,6000,7.88,0.28,0,17,0.0016666666666666668
13986,0,7.0,4,12000,6.03,0.13,0,2,0.00025
15795,0,2.0,1,3000,13.23,0.03,1,9,0.00024545454545454545
46742,3,3.0,0,2500,7.29,0.06,0,4,0.0005952380952380953
9483,0,8.0,2,15000,9.88,0.17,0,5,0.00039639394763069677
26742,0,6.0,4,5500,11.99,0.17,0,2,0.0007333333333333333
35478,0,0.0,4,13000,10.59,0.14,0,6,0.0003076923076923077
1298,0,6.0,4,8000,7.49,0.08,0,6,0.0002556818181818182
58058,3,5.0,3,12500,15.33,0.36,1,9,0.0009714285714285714
1586,3,2.0,1,5400,10.37,0.12,0,3,0.0005909090909090909
12845,3,6.0,1,6600,17.19,0.1,0,3,0.00033950617283950616
46207,0,2.0,0,4000,6.62,0.12,0,7,0.0007941176470588235
38370,3,0.0,3,9600,13.49,0.28,0,3,0.000647134957053771
858,0,3.0,5,3000,12.69,0.08,0,3,0.000625
39461,0,5.0,5,15000,7.49,0.16,0,7,0.0002916666666666667
27161,3,2.0,1,12000,10.0,0.26,0,10,0.0006170212765957447
40218,3,6.0,5,5000,10.08,0.1,0,3,0.0004583333333333333
53884,3,9.0,4,5000,7.88,0.1,0,4,0.0005102457343456609
29037,0,2.0,2,12000,6.91,0.14,0,6,0.00035714285714285714
55203,0,8.0,2,5000,6.17,0.1,0,4,0.00048
19484,0,8.0,2,8000,9.63,0.06,0,12,0.000288
41343,0,6.0,3,5000,12.69,0.08,0,15,0.0006833333333333333
54508,3,7.0,3,6000,10.65,0.12,0,5,0.000577319587628866
24096,3,4.0,1,3500,8.0,0.09,0,2,0.000525
37561,3,6.0,1,12000,9.63,0.29,0,4,0.0005238095238095238
50511,3,8.0,5,14000,7.66,0.28,0,3,0.00052
53433,3,4.0,2,8000,13.61,0.11,0,9,0.0004133333333333333
19944,0,1.0,3,7500,10.36,0.13,0,6,0.00045
58403,3,4.0,1,2400,13.8,0.03,0,2,0.0002631578947368421
6791,3,4.0,3,16000,9.32,0.42,0,14,0.001275380063258851
22057,3,1.0,1,10000,9.99,0.1,0,4,0.00023
31632,3,0.0,2,16000,14.84,0.22,1,4,0.0003108108108108108
19052,0,6.0,0,18000,12.69,0.2,0,5,0.00035555555555555557
54034,3,4.0,0,3000,12.42,0.05,0,8,0.000421875
5308,0,0.0,5,4000,14.96,0.06,0,6,0.0004461538461538462
16628,3,8.0,4,4000,10.37,0.08,0,2,0.00047916666666666664
33381,0,0.0,1,12000,11.36,0.41,0,3,0.000793103448275862
10741,3,12.0,2,10000,8.49,0.19,0,9,0.000537037037037037
50201,3,0.0,5,4800,10.99,0.11,0,5,0.0007142857142857143
14199,0,1.0,2,12000,8.9,0.11,0,10,0.00027272727272727274
2363,3,2.0,1,6000,7.49,0.21,0,9,0.0010416666666666667
49844,2,9.0,1,4925,5.42,0.12,0,3,0.0005938242280285036
16407,0,3.0,0,4000,9.99,0.05,0,4,0.0003
26028,3,2.0,2,12000,15.99,0.2,1,7,0.00045762711864406777
57939,0,2.0,4,7000,7.49,0.11,0,4,0.0003870967741935484
476,0,2.0,0,5000,12.53,0.14,0,16,0.001138888888888889
37121,0,0.0,3,10000,11.49,0.34,0,3,0.0007241379310344827
40024,0,4.0,3,3000,6.99,0.05,0,2,0.0004166666666666667
45159,3,1.0,1,5950,8.94,0.2,0,3,0.0007489106753812636
31359,0,8.0,1,14500,18.62,0.18,1,13,0.000491183879093199
53642,3,4.0,4,7000,9.32,0.11,0,3,0.0003692307692307692
5248,3,2.0,0,3000,13.61,0.04,0,12,0.0004959785522788203
7878,3,7.0,1,5000,9.63,0.07,0,8,0.00042857142857142855
53091,3,4.0,1,10625,8.49,0.35,0,8,0.0009333333333333333
52144,3,2.0,1,4200,10.99,0.14,0,3,0.0007333333333333333
51930,3,0.0,3,15000,13.49,0.25,1,5,0.0005666666666666667
52467,0,11.0,2,3000,6.99,0.04,0,12,0.0005373134328358209
6339,3,0.0,1,12500,11.89,0.18,0,3,0.00034285714285714285
24497,3,5.0,4,16000,16.49,0.3,1,4,0.0004074074074074074
33814,0,8.0,0,12000,7.9,0.13,0,3,0.0002666666666666667
41465,3,11.0,0,10000,11.71,0.12,0,7,0.0003253012048192771
6811,3,5.0,2,15000,13.49,0.16,0,8,0.00028421052631578947
34000,3,3.0,0,8000,10.0,0.19,0,2,0.000619047619047619
24294,0,11.0,0,15000,11.11,0.17,0,6,0.0003
51093,0,7.0,0,5000,8.9,0.07,0,3,0.00035714285714285714
26168,0,6.0,4,14000,6.99,0.12,0,6,0.00025
46056,3,2.0,3,19200,16.77,0.44,0,4,0.0004888888888888889
27872,0,5.0,2,7000,7.88,0.13,0,15,0.0007115384615384616
48304,3,1.0,2,10000,12.21,0.14,0,4,0.00034285714285714285
27930,0,8.0,5,4000,5.99,0.06,0,9,0.00042857142857142855
31048,0,11.0,1,15000,13.61,0.21,0,6,0.0003857142857142857
15763,3,0.0,0,5000,9.25,0.13,0,5,0.0009189189189189189
54895,3,1.0,1,10000,13.47,0.2,1,4,0.00044
32488,3,0.0,3,4800,11.86,0.24,0,4,0.00125
9412,0,6.0,1,5000,11.12,0.04,0,2,0.000176
54629,0,7.0,0,10000,7.9,0.13,0,8,0.0003733333333333333
38608,0,7.0,5,12000,11.71,0.16,0,4,0.0003066666666666667
34901,0,4.0,1,10000,17.74,0.18,1,2,0.0004
31911,3,4.0,3,10000,9.99,0.28,0,4,0.0006944444444444445
29975,0,5.0,0,2800,7.51,0.05,0,2,0.00041176470588235296
8924,0,4.0,0,20000,10.75,0.13,0,5,0.00018
5270,0,0.0,1,15000,11.89,0.12,0,2,0.00016923076923076923
35720,0,2.0,3,9000,7.74,0.21,0,5,0.0007209302325581396
43966,3,2.0,2,15000,14.54,0.28,0,16,0.0007592592592592592
54596,3,0.0,2,1200,7.66,0.02,0,10,0.0004892086330935252
25837,0,9.0,5,25000,10.99,0.38,0,4,0.0003787878787878788
16216,0,0.0,3,18000,13.72,0.29,1,4,0.00038095238095238096
15632,0,3.0,0,8000,6.03,0.23,0,5,0.001
21648,3,4.0,0,6000,8.9,0.08,0,9,0.00035526315789473687
46042,3,0.0,1,4000,13.49,0.11,1,7,0.0007714285714285715
26387,0,6.0,5,10000,6.99,0.11,0,4,0.00024444444444444443
37006,0,8.0,1,14000,7.88,0.2,0,4,0.00034285714285714285
36770,3,6.0,4,7500,8.59,0.27,0,3,0.0008333333333333334
18018,3,11.0,5,2500,15.96,0.04,0,5,0.00040579710144927536
50581,3,5.0,4,13000,16.32,0.24,1,2,0.0004905660377358491
41597,3,17.0,1,6000,11.71,0.17,0,16,0.0011714285714285715
25573,0,2.0,5,12500,13.16,0.11,0,4,0.0001951931563582049
7061,0,10.0,2,8500,7.88,0.07,0,3,0.0002
28782,0,7.0,3,16000,16.35,0.3,1,2,0.0004074074074074074
44724,3,1.0,0,3000,6.54,0.09,0,10,0.0008181818181818182
45767,3,5.0,5,10000,11.49,0.23,0,10,0.0006363636363636364
48342,3,1.0,0,12250,14.09,0.27,1,6,0.0006222222222222223
35549,3,3.0,5,10000,13.98,0.19,1,2,0.0004423076923076923
57050,0,11.0,0,4000,7.88,0.09,0,10,0.0006
39538,3,2.0,2,2000,14.22,0.05,1,5,0.00075
33180,3,5.0,2,12000,13.85,0.23,0,4,0.0004807692307692308
43903,0,8.0,4,14500,7.49,0.12,0,3,0.0002
52279,0,9.0,3,7000,5.79,0.08,0,2,0.0002777777777777778
21632,0,2.0,0,12000,7.9,0.3,0,10,0.000725
462,0,8.0,4,12000,11.89,0.17,0,3,0.0003333333333333333
39740,3,0.0,5,2000,13.98,0.04,1,8,0.0005870075658752935
7127,0,9.0,3,4000,14.17,0.12,1,8,0.0008235294117647059
40701,3,2.0,0,6000,8.9,0.15,0,10,0.000725
39170,3,2.0,1,7000,11.03,0.09,0,4,0.0003065134099616858
13430,3,2.0,3,9500,15.31,0.21,1,2,0.0005681301699845469
48386,3,10.0,3,8000,8.49,0.06,0,2,0.00018846304616590778
52090,3,0.0,1,2000,6.91,0.07,0,6,0.0011333333333333334
22082,3,8.0,1,5600,9.25,0.09,0,9,0.00041860465116279067
22268,3,2.0,5,15000,9.64,0.4,0,4,0.0005913978494623656
48242,0,2.0,5,5500,13.16,0.21,0,2,0.0008076923076923077
48557,3,5.0,3,2500,6.92,0.08,0,4,0.0008333333333333334
37645,3,0.0,3,6000,10.65,0.05,0,9,0.00025
36419,3,16.0,2,12000,11.49,0.15,0,8,0.0004
27491,3,1.0,0,3000,11.71,0.08,0,2,0.0006666666666666666
8014,0,1.0,0,12000,14.72,0.22,1,4,0.0004181818181818182
35307,0,11.0,1,12000,7.51,0.1,0,7,0.00023478260869565218
52692,3,2.0,3,4500,13.49,0.25,1,3,0.0011666666666666668
29836,3,4.0,1,3000,15.23,0.04,0,3,0.00037142857142857143
7813,3,5.0,3,2800,7.88,0.12,0,23,0.002125
41617,0,11.0,1,12000,8.94,0.13,0,5,0.0003
31655,0,3.0,4,15000,6.62,0.09,0,3,0.00015757575757575757
27592,0,0.0,5,15000,13.57,0.15,0,4,0.00025
23797,0,3.0,1,6000,7.75,0.18,0,4,0.0006864851957975167
4864,3,0.0,2,15000,13.72,0.21,0,11,0.0005571428571428572
32419,3,13.0,2,17600,10.74,0.26,0,10,0.0004461538461538462
42109,3,0.0,0,5500,8.49,0.09,0,2,0.00038333333333333334
15352,0,6.0,1,4000,12.99,0.05,1,8,0.00034523809523809523
16742,3,4.0,1,6000,12.99,0.1,1,5,0.0004347826086956522
52226,0,3.0,1,20000,11.36,0.33,0,2,0.0004
51551,2,0.0,3,4800,16.49,0.07,0,13,0.0006845238095238096
36021,2,2.0,5,9000,7.51,0.19,0,2,0.0004783024610835725
13968,3,6.0,4,15000,11.71,0.2,0,3,0.00032
21600,0,5.0,1,18000,9.88,0.24,0,3,0.0002778659892029216
18546,3,2.0,1,5000,9.63,0.08,0,8,0.00046666666666666666
14374,0,0.0,4,15000,7.51,0.29,0,3,0.0004774637127578304
22922,3,2.0,3,8000,16.49,0.17,1,4,0.0005217391304347826
9462,3,6.0,5,10000,10.0,0.17,0,10,0.0005666666666666667
8401,0,12.0,2,20000,16.7,0.22,1,9,0.0003111111111111111
3357,0,1.0,4,9600,12.18,0.08,0,9,0.000225
14431,3,6.0,2,15000,14.42,0.19,1,3,0.000316471720087093
10418,3,0.0,3,7000,9.91,0.17,0,8,0.00085
14996,3,1.0,5,20000,13.57,0.26,1,10,0.00034615384615384613
444,0,4.0,1,10000,10.62,0.15,0,3,0.0003484848484848485
7758,3,2.0,0,20000,11.58,0.44,0,9,0.0006359649122807018
48996,0,2.0,4,3000,11.86,0.08,1,10,0.0009681077642242691
17122,3,12.0,2,2400,11.99,0.03,0,5,0.0003897606115469724
38103,0,4.0,1,12800,14.11,0.19,1,6,0.0004375
38678,0,4.0,3,12000,5.79,0.1,0,9,0.0002666666666666667
56842,0,1.0,2,7300,9.32,0.1,0,3,0.00035714285714285714
3446,0,3.0,4,5000,8.49,0.08,0,9,0.00046666666666666666
56237,3,2.0,0,4000,6.03,0.1,0,8,0.00075
50682,3,4.0,1,10000,7.88,0.13,0,4,0.00034666666666666667
36703,3,5.0,4,9000,14.84,0.21,0,2,0.0005116279069767442
12690,0,2.0,1,2000,10.74,0.04,0,3,0.00045976092431935394
44257,3,2.0,3,9600,11.99,0.29,0,2,0.0007428571428571429
24860,3,4.0,3,12500,18.79,0.35,0,9,0.0007777777777777777
46380,3,5.0,0,5000,11.12,0.1,0,4,0.0005416666666666666
10600,0,10.0,4,6000,5.42,0.09,0,2,0.00037189609795171074
15173,0,8.0,0,15000,8.49,0.26,0,11,0.0007368421052631579
21924,3,3.0,5,3000,11.11,0.17,0,10,0.0018823529411764706
44768,3,5.0,3,10000,11.71,0.33,0,4,0.0007666666666666667
54957,3,5.0,3,10000,16.77,0.42,1,7,0.0011666666666666668
30761,3,1.0,0,6000,5.42,0.09,0,5,0.0004
15589,0,15.0,1,8000,6.03,0.1,0,5,0.0003780487804878049
56080,3,6.0,2,6000,7.14,0.1,0,5,0.0005
57542,0,3.0,4,10500,7.51,0.3,0,8,0.0008888888888888889
8669,0,5.0,0,7000,8.59,0.05,0,5,0.00020769230769230768
18010,3,2.0,1,9000,10.0,0.19,0,4,0.00047916666666666664
27495,0,14.0,3,12000,5.42,0.18,0,7,0.00046153846153846153
23650,3,5.0,0,7000,7.9,0.19,0,3,0.0006111111111111111
13374,3,2.0,3,4000,10.62,0.27,0,4,0.001736111111111111
49173,3,0.0,0,5000,15.95,0.15,1,8,0.0007941176470588235
1217,3,5.0,1,12000,7.9,0.3,0,8,0.0007
36828,0,9.0,3,4400,11.03,0.1,1,10,0.0006590909090909091
25068,3,12.0,3,6000,15.23,0.09,1,9,0.0004307692307692308
2140,0,1.0,1,6000,15.62,0.23,0,3,0.0008333333333333334
15448,3,5.0,1,8000,7.51,0.32,0,3,0.00096
32221,0,8.0,0,10000,6.03,0.13,0,4,0.0003
47859,0,6.0,4,25000,15.65,0.23,1,13,0.00042727272727272726
26352,3,0.0,3,10000,10.25,0.22,0,2,0.0005333333333333334
21323,0,10.0,3,10000,10.59,0.22,0,4,0.0005777777777777778
53514,0,0.0,1,5000,12.98,0.12,0,9,0.0006428571428571428
19719,3,0.0,4,15000,13.16,0.47,1,9,0.0009375
39108,3,5.0,3,7000,6.91,0.24,0,2,0.0008680555555555555
40958,3,3.0,0,11000,13.11,0.11,1,2,0.00024
41071,3,3.0,3,5000,9.96,0.08,0,2,0.00036666666666666667
15275,0,6.0,0,8000,9.99,0.12,0,4,0.00033846153846153846
25865,0,4.0,3,15000,11.36,0.15,0,2,0.00026
7376,3,0.0,4,2800,15.21,0.12,1,9,0.001125
28909,0,8.0,4,15000,10.99,0.11,0,2,0.00017777777777777779
48701,3,3.0,3,10000,8.59,0.26,0,12,0.0010789473684210526
8323,0,4.0,4,5000,7.49,0.06,0,9,0.0004125
55152,0,12.0,0,10000,5.79,0.17,0,9,0.00046666666666666666
28808,0,6.0,1,4800,7.51,0.1,0,8,0.0006097560975609756
30924,0,5.0,5,15000,10.65,0.15,0,3,0.00024
24832,3,0.0,3,6000,10.65,0.12,0,10,0.00062
8419,0,1.0,1,5000,14.91,0.04,0,2,0.00018115942028985507
15590,2,4.0,5,8000,12.73,0.09,1,2,0.00026436781609195405
40162,0,5.0,0,12000,7.9,0.17,0,3,0.00035714285714285714
45903,3,0.0,0,12000,8.94,0.4,0,4,0.0008
6140,0,11.0,2,5200,5.42,0.05,0,9,0.00027001080043201727
29401,0,8.0,3,4500,7.49,0.07,0,3,0.00038095238095238096
42139,3,2.0,4,3000,8.49,0.06,0,2,0.0004509803921568627
976,3,16.0,1,9975,7.49,0.09,0,14,0.00034782608695652176
12231,3,7.0,4,4000,12.69,0.1,0,6,0.0008
47204,3,6.0,3,20000,13.98,0.2,0,4,0.00022
12022,3,3.0,2,3000,6.17,0.09,0,6,0.00090625
11355,3,4.0,5,20000,8.94,0.33,0,3,0.0004
27568,3,2.0,1,1000,7.88,0.02,0,3,0.00036666666666666667
8736,3,2.0,5,5000,13.48,0.11,1,2,0.0004888888888888889
56629,3,1.0,1,5000,14.42,0.23,0,3,0.0011086474501108647
1803,3,1.0,5,8000,16.07,0.13,1,2,0.0004333333333333333
43594,0,2.0,0,10000,7.51,0.17,0,4,0.0004
24023,3,9.0,0,15000,12.73,0.18,0,16,0.0004746388896015599
17661,0,4.0,0,6000,13.23,0.11,1,8,0.0005
50298,0,4.0,1,7000,7.14,0.08,0,4,0.00027710843373493976
38695,0,5.0,5,8500,10.65,0.18,0,17,0.0008085106382978724
8386,0,2.0,5,14000,8.38,0.44,0,2,0.00078125
30431,0,2.0,5,15000,11.99,0.18,0,11,0.00044047619047619046
52262,0,7.0,0,12000,6.03,0.15,0,2,0.0002948717948717949
19727,3,9.0,1,12000,10.65,0.09,0,3,0.0002
8522,3,0.0,4,1000,9.45,0.01,0,6,0.00038666666666666667
20150,3,3.0,2,2400,13.98,0.04,0,13,0.0005692307692307692
19392,3,0.0,2,15000,12.84,0.2,1,5,0.00046666666666666666
40533,0,11.0,5,14000,5.79,0.27,0,5,0.0006346153846153846
51586,3,8.0,1,12000,14.27,0.14,0,4,0.00028235294117647056
49422,0,12.0,2,5000,7.51,0.08,0,8,0.00046666666666666666
31130,3,5.0,2,12000,5.42,0.2,0,8,0.0005
2308,3,1.0,2,4800,9.99,0.08,0,4,0.0004
6689,0,9.0,2,12000,5.42,0.16,0,2,0.0003333333333333333
36699,0,23.0,4,7000,8.59,0.15,0,17,0.0008541666666666667
40050,3,6.0,3,4000,6.39,0.12,0,4,0.0006666666666666666
55741,3,5.0,4,3000,10.99,0.1,0,4,0.0008666666666666666
6054,3,1.0,3,2000,10.36,0.05,0,9,0.0008157894736842105
8979,0,7.0,4,20000,11.48,0.36,0,2,0.00041071428571428574
31865,0,10.0,2,10000,13.22,0.22,1,3,0.0005652173913043478
7825,3,3.0,4,8000,10.99,0.21,0,2,0.0006052631578947369
37542,3,6.0,5,6000,11.83,0.11,0,3,0.00038592428867136795
24311,3,1.0,0,3000,11.83,0.08,0,2,0.0006233766233766234
30301,3,3.0,1,16000,14.26,0.27,0,2,0.00036666666666666667
7415,0,7.0,1,4000,6.03,0.07,0,2,0.0004181818181818182
20058,0,2.0,1,1800,14.09,0.05,0,8,0.0008080808080808081
53158,3,1.0,1,2000,11.72,0.08,1,12,0.0019431624969638087
55812,0,7.0,1,5000,10.99,0.1,0,11,0.00096
26070,3,12.0,4,5000,10.99,0.08,0,11,0.0007166666666666667
28528,3,2.0,4,8000,7.29,0.11,0,4,0.0003066666666666667
27648,3,0.0,4,1000,7.29,0.01,0,3,0.0002948717948717949
31325,0,7.0,3,8500,7.51,0.14,0,4,0.0004166666666666667
32079,3,12.0,0,25000,15.57,0.34,0,5,0.00037835792659856227
7911,3,5.0,0,10000,10.37,0.18,0,5,0.0005535714285714286
36362,0,8.0,5,1500,10.62,0.05,0,4,0.0008333333333333334
51196,3,4.0,3,1200,7.29,0.05,0,3,0.0008461538461538462
43284,0,7.0,0,2600,6.03,0.05,0,7,0.0007268649277288586
12500,3,1.0,3,8000,12.23,0.16,1,3,0.00048
24592,0,12.0,2,13000,10.99,0.2,0,7,0.0004307692307692308
35326,3,7.0,1,5400,7.51,0.1,0,3,0.0004073608331414605
19974,2,14.0,0,6000,14.96,0.13,1,9,0.0007111111111111111
47917,3,11.0,2,20000,13.22,0.22,1,6,0.00035555555555555557
1396,0,0.0,2,10000,6.92,0.13,0,16,0.0006125
16662,0,8.0,0,7200,6.17,0.06,0,2,0.0002
8912,3,1.0,5,10000,11.99,0.13,0,6,0.0004
18932,0,4.0,0,10000,6.62,0.2,0,9,0.00068
7095,0,6.0,1,6750,6.91,0.14,0,2,0.0004489795918367347
31492,0,0.0,5,5000,6.92,0.13,0,2,0.00065
33646,3,6.0,4,15000,14.96,0.17,0,4,0.00026436781609195405
54673,0,11.0,5,25000,10.99,0.18,0,8,0.00019285714285714286
42969,0,15.0,2,2000,5.99,0.02,0,5,0.0003361344537815126
16088,3,2.0,0,7800,8.9,0.12,0,9,0.0005
16586,3,3.0,1,8000,12.84,0.13,1,2,0.0003636363636363636
53891,2,2.0,4,8500,8.94,0.15,0,2,0.0003928571428571429
35074,0,0.0,1,8000,5.79,0.13,0,3,0.0004166666666666667
24436,3,1.0,3,4000,13.98,0.1,1,4,0.0005344995140913508
49198,0,12.0,1,12000,10.37,0.13,0,10,0.0003368421052631579
40245,3,3.0,0,1000,10.99,0.03,0,2,0.0006609195402298851
18702,0,5.0,0,5500,6.03,0.11,0,11,0.00074
1938,0,10.0,4,10000,12.21,0.17,0,3,0.0004333333333333333
13843,0,5.0,3,15000,14.22,0.25,0,5,0.0005166666666666667
2697,3,2.0,1,10000,6.03,0.17,0,2,0.00038333333333333334
34942,3,4.0,4,5500,13.23,0.1,0,3,0.00042592592592592595
21072,0,0.0,0,1500,6.54,0.03,0,2,0.0003392568659127625
38766,0,2.0,2,10000,7.51,0.11,0,9,0.0003068181818181818
14241,3,9.0,3,16000,11.99,0.15,0,5,0.0003173076923076923
6632,3,2.0,5,30000,10.37,0.14,0,3,0.00011363636363636364
